date,business,query,source_checked,result,next_action,notes
2026-06-16,Capricorn Coast salon beauty barber lane,Capricorn Coast salon beauty barber Facebook Instagram website,https://en.wikipedia.org/wiki/Capricorn_Coast,no_verified_business_candidate_found,"Try named salon searches, local directory pages, and Google Business Profile style results before staging evidence",Public web search returned regional background pages rather than verified business-owned social profiles. No intake row added.
2026-06-16,Emu Park cafe restaurant bar catering lane,Emu Park cafe restaurant bar catering Facebook Instagram website,https://en.wikipedia.org/wiki/Emu_Park%2C_Queensland,no_verified_business_candidate_found,"Try named Emu Park cafe, hotel, bakery, and takeaway searches plus local directory pages before staging evidence",Public search returned locality/background results rather than verified business-owned social profiles. No intake row added.
2026-06-16,Emu Park salon beauty barber lane,Emu Park salon beauty barber Facebook Instagram website,https://en.wikipedia.org/wiki/Emu_Park%2C_Queensland,no_verified_business_candidate_found,Try named Emu Park hair and beauty businesses from local directories before staging evidence,Public search returned locality/background results rather than verified business-owned social profiles. No intake row added.
2026-06-16,Capricorn Coast cleaning pest control source-route test,Capricorn Coast cleaning site:facebook.com; Capricorn Coast pest control site:facebook.com; Capricorn Coast termite site:facebook.com; Capricorn Coast carpet cleaning site:facebook.com,https://www.facebook.com,no_verified_business_candidate_found,"Try Capricorn Enterprise, Yeppoon Capricorn Coast, and named cleaning/pest business searches before staging evidence",Targeted public-page source-route search returned no usable public results through the available search index. No intake row added.
2026-06-16,Kawana Rockhampton art gallery workshops market lane,"""Kawana Rockhampton"" ""art gallery workshops market"" Facebook Instagram website",https://en.wikipedia.org/wiki/Kawana%2C_Queensland_%28Rockhampton%29,no_verified_business_candidate_found,Try Rockhampton gallery and market sources outside the Kawana-only wording.,Search returned locality pages rather than a business-owned social profile; no capture performed.
2026-06-16,Kawana Rockhampton cleaning pest control lane,"""Kawana Rockhampton"" ""cleaning pest control"" Facebook Instagram website",https://en.wikipedia.org/wiki/Glenmore_Homestead%2C_Rockhampton,no_verified_business_candidate_found,Try Glenmore and North Rockhampton cleaning or pest control source routes.,Search returned heritage or locality pages rather than a business-owned social profile; no capture performed.
2026-06-16,Yeppoon cleaning pest control source-route test,"""Yeppoon"" ""cleaning"" site:facebook.com; Yeppoon cleaning services Facebook; Yeppoon bond cleaning Facebook",https://www.facebook.com/search/pages/?q=Yeppoon%20cleaning,no_verified_business_candidate_found,"Try named Yeppoon cleaning businesses, directories, and Google Business Profile style sources before staging evidence.",Research-only search route returned no usable public business-owned social profile through the available search index; no intake row added.
2026-06-16,Capricorn Coast gallery source-route test,"""Capricorn Coast"" ""gallery"" site:facebook.com; ""Yeppoon"" ""gallery"" site:facebook.com",https://www.facebook.com/search/pages/?q=Capricorn%20Coast%20gallery,no_verified_business_candidate_found,Try named gallery searches for The Mill Gallery and Emu Park art/community arts sources before staging evidence.,Research-only source-route search returned locality/background results rather than a verified business-owned social profile; no intake row added.
2026-06-16,Capricorn Coast cafe restaurant source-route test,"""Capricorn Coast"" ""cafe"" site:facebook.com; ""Capricorn Coast"" cafe Facebook; ""Yeppoon"" cafe site:facebook.com",https://www.facebook.com/search/pages/?q=Capricorn%20Coast%20cafe,no_verified_business_candidate_found,Try named cafe and venue searches from local directories before staging evidence.,Research-only source-route search returned regional/background material rather than a verified business-owned social profile; no intake row added.
2026-06-16,The Mill Gallery,"""The Mill Gallery"" ""Yeppoon"" Facebook Instagram website; ""The Mill Gallery"" ""Normanby Street"" Yeppoon; ""The Mill Gallery"" Yeppoon",https://yeppooncapricorncoast.com.au/art-galleries/,no_verified_social_found,Keep candidate in research-more; try tourism/local arts directories or direct named social checks before staging social evidence.,Research-only named-candidate search did not return a verified public business-owned social profile in the available search index; no intake change.
2026-06-16,The Gallery - Emu Park,"""The Gallery - Emu Park"" ""Emu Park"" Facebook Instagram website; ""The Gallery"" ""Emu Park"" ""Pattison""; ""Emu Park Community Arts Centre"" Facebook",https://yeppooncapricorncoast.com.au/art-galleries/,no_verified_social_found,Keep candidate in research-more; try Livingstone Shire arts pages or official community arts sources before staging social evidence.,Research-only named-candidate search returned locality/background material rather than a verified business-owned social profile; no intake change.
2026-06-16,The Gallery - Emu Park,"""The Gallery - Emu Park"" ""Emu Park"" ""https://yeppooncapricorncoast.com.au/art-galleries/""",https://yeppooncapricorncoast.com.au/art-galleries/,no_verified_social_found,"Use official arts, map, or local directory sources before repeating social search.",Tourism page verifies the gallery listing and address but did not provide business-owned social evidence. Research only; no outreach performed.
2026-06-16,The Mill Gallery,"""The Mill Gallery"" ""Yeppoon"" ""https://yeppooncapricorncoast.com.au/art-galleries/""",https://yeppooncapricorncoast.com.au/art-galleries/,no_verified_social_found,"Use official arts, map, or local directory sources before repeating social search.",Tourism page verifies the gallery listing and address but did not provide business-owned social evidence. Research only; no outreach performed.
2026-06-16,Kawana Rockhampton landscaping excavation lane,"""Kawana Rockhampton"" ""landscaping excavation mini digger"" Facebook Instagram website","https://en.wikipedia.org/wiki/Kawana,_Queensland_(Rockhampton)",no_verified_business_candidate_found,Try a higher-quality public source family for Rockhampton landscaping and excavation before repeating broad social search.,Search surfaced regional context for Kawana but no verified business-owned social profile for the landscaping excavation lane. Research only; no outreach performed.
2026-06-16,Kawana Rockhampton salon beauty barber lane,"""Kawana Rockhampton"" ""salon beauty barber"" Facebook Instagram website","https://en.wikipedia.org/wiki/Kawana,_Queensland_(Rockhampton)",no_verified_business_candidate_found,Try named North Rockhampton or Rockhampton salon directory sources before repeating broad social search.,"Search surfaced Kawana regional context but no verified business-owned salon, beauty, or barber social profile in the available public search results. Research only; no outreach performed."
2026-06-16,Yeppoon landscaping excavation mini digger lane,"""Yeppoon"" ""landscaping excavation mini digger"" Facebook Instagram website",https://en.wikipedia.org/wiki/Yeppoon,no_verified_business_candidate_found,Try named Yeppoon landscaping or excavation businesses from local directories before repeating broad social search.,"Search surfaced Yeppoon locality context but no verified business-owned landscaping, excavation, or mini digger social profile in the available public search results. Research only; no outreach performed."
2026-06-16,Yeppoon salon beauty barber lane,"""Yeppoon"" ""salon beauty barber"" Facebook Instagram website",https://en.wikipedia.org/wiki/Yeppoon,no_verified_business_candidate_found,"Try named Yeppoon hairdresser, beauty, and barber businesses from local directories before repeating broad social search.","Search surfaced Yeppoon locality/background and unrelated heritage barber pages, but no verified business-owned Yeppoon salon, beauty, or barber social profile. Research only; no outreach performed."
2026-06-16,Capricorn Coast landscaping excavation mini digger source-route,"""Capricorn Coast"" ""landscaping"" site:facebook.com; ""Capricorn Coast"" ""earthmoving"" site:facebook.com; ""Capricorn Coast"" ""excavation"" site:facebook.com; ""Capricorn Coast"" ""mini digger"" site:facebook.com",https://www.facebook.com/search/pages/?q=Capricorn%20Coast%20landscaping,no_verified_business_candidate_found,Try named Capricorn Coast trade businesses from local directories or ABN-style public sources before repeating Facebook search.,"Higher-quality public source route did not return a verified business-owned landscaping, excavation, earthmoving, or mini digger social profile in the available search index. Research only; no outreach performed."
2026-06-16,Capricorn Coast salon beauty barber source-route,"""Capricorn Coast"" ""hair salon"" site:facebook.com; ""Capricorn Coast"" ""beauty"" site:facebook.com; ""Capricorn Coast"" ""barber"" site:facebook.com; ""Capricorn Enterprise"" ""beauty"" ""Capricorn Coast""",https://www.facebook.com/search/pages/?q=Capricorn%20Coast%20hair%20salon,no_verified_business_candidate_found,"Try named Capricorn Coast hair, beauty, skin, or barber businesses from directory pages before repeating broad Facebook search.","Higher-quality public source route returned regional/background material rather than a verified business-owned salon, beauty, skin, or barber social profile. Research only; no outreach performed."
2026-06-16,Pine Beach Hotel,Pine Beach Hotel Emu Park Facebook Instagram website menu,https://pinebeachhotel.com.au/; https://pinebeachhotel.com.au/contact/,verified_candidate_found,Run CEO loop; review intake evidence and approval queue before any promotion.,Candidate staged in prospect_intake.csv from public evidence only; no outreach performed.
2026-06-16,Emu Park salon beauty barber lane,Emu Park hair salon Facebook Instagram website; Emu Park beauty salon Facebook Instagram website; Emu Park barber Facebook Instagram website; Emu Park hairdresser Facebook,https://en.wikipedia.org/wiki/Emu_Park%2C_Queensland,no_verified_business_candidate_found,"Try named salon, beauty, skin, nail, and barber businesses from non-search public directories before repeating broad social search.","Research-only pass returned locality/background material rather than verified business-owned salon, beauty, or barber social profiles; no intake row added and no outreach performed."
2026-06-16,The Mill Gallery,The Mill Gallery Yeppoon source-hint directory; The Mill Gallery Yeppoon official; The Mill Gallery Normanby Street workshops,https://yeppooncapricorncoast.com.au/art-galleries/,no_verified_social_found,"Use map-style public listings, local arts directories, or direct official gallery references before repeating broad social search.","Pivot research found public tourism/directory confirmation for The Mill Gallery on Normanby Street, but no verified business-owned social profile or owned website. Research only; no outreach performed."
2026-06-16,The Gallery - Emu Park,The Gallery - Emu Park Emu Park source-hint directory; Emu Park Community Arts Centre Facebook official; Emu Park Art Gallery 42 Pattison,https://yeppooncapricorncoast.com.au/art-galleries/,no_verified_social_found,"Use map-style public listings, Livingstone Shire arts sources, or direct official community arts references before repeating broad social search.","Pivot research found public tourism/directory confirmation for The Gallery - Emu Park at 42 Pattison Street, but no verified business-owned social profile or owned website. Research only; no outreach performed."
2026-06-16,Fantastic Landscaping,Fantastic Landscaping Emu Park Facebook Instagram website; Fantastic Landscaping Capricorn Coast; Fantastic Landscaping Yeppoon,https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Use trade directories, ABN-style sources, map-style listings, or alternate named landscaping businesses before repeating search-index social checks.",Named-candidate verification did not return a verified business-owned social profile or owned website through public search. Research only; no outreach performed.
2026-06-16,Fantastic Landscaping,Fantastic Landscaping Emu Park source-hint directory; Fantastic Landscaping Queensland landscaping; Fantastic Landscaping Facebook Queensland,https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Do not repeat broad search-index checks; use map-style listings, local trade directories, ABN/business registries, or replace with a stronger named landscaping lead.",Source-family pivot returned no verified business-owned social profile or owned website; directory listing remains the only public source in this pass. Research only; no outreach performed.
2026-06-16,Scrub-Brite Cleaning Services,Scrub-Brite Cleaning Services Emu Park Facebook Instagram website; Scrub-Brite Cleaning Services Emu Park; Scrub Brite Emu Park cleaning; Scrub-Brite Capricorn Coast,https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Try map-style public listings, local cleaning directories, or replace with a stronger named cleaning lead before repeating search-index social checks.",Named-candidate verification returned no verified business-owned social profile or owned website through public search. Research only; no outreach performed.
2026-06-16,Scrub-Brite Cleaning Services,Scrub-Brite Cleaning Services Emu Park source-hint directory; Scrub-Brite Cleaning Services Emu Park official website contact hours; Scrub-Brite Cleaning Services Queensland; Scrub-Brite cleaning services Queensland,https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Suppress repeated search-index checks until a new source family appears; use map-style listings, local service directories, or replace with a stronger named cleaning lead.",Source-family pivot returned no verified business-owned social profile or owned website; directory listing remains the only public source in this pass. Research only; no outreach performed.
2026-06-16,Termi Home & Commercial CQ,Termi Home & Commercial CQ Emu Park Capricorn Coast Facebook Instagram website; Termi Home & Commercial CQ Emu Park; Termi Home & Commercial CQ Capricorn Coast; Termi Home & Commercial CQ termite,https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Try pest-control directories, ABN-style sources, map-style listings, or replace with a stronger named pest-control lead before repeating search-index social checks.",Named-candidate verification returned no verified business-owned social profile or owned website through public search. Research only; no outreach performed.
2026-06-16,Termi Home & Commercial CQ,"Termi Home & Commercial CQ Emu Park / Capricorn Coast source-family pivot via Emu Park Online, pest-control directories, ABN-style sources, and public search",https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,Suppress repeated search-index checks until a stronger source family appears; replace with a stronger pest-control lead if no public owned profile appears.,Source-family pivot found only the Emu Park Online directory listing in this pass; no verified business-owned social profile or owned website was captured. Research only; no outreach performed.
2026-06-16,Emu Park Pizza,Emu Park Pizza Facebook Instagram website; Emu Park Pizza Emu Park; site:facebook.com Emu Park Pizza,https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Try hospitality directories, menu/order platforms, map-style listings, or another named food lead before repeating search-index social checks.","Directory confirms the business name and category, but this pass did not verify a business-owned social profile or owned website. Research only; no outreach performed."
2026-06-16,Beachwood Mini Digger,Beachwood Mini Digger Emu Park Facebook Instagram website; Beachwood Mini Digger Capricorn Coast; Beachwood Mini Digger Yeppoon,https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Try map-style public listings, trade directories, or alternate named excavation and irrigation leads before repeating search-index social checks.","Directory confirms the business name and service category, but this pass did not verify a business-owned social profile or owned website. Research only; no outreach performed."
2026-06-16,Beachwood Mini Digger,"Beachwood Mini Digger Emu Park source-family pivot via phone exact-match, Garden Irrigation exact-match, trade directories, and Queensland public search",https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,"Suppress repeated search-index checks until a stronger source family appears; use alternate excavation, landscaping, or irrigation leads.",Source-family pivot found only the Emu Park Online directory listing in this pass; no verified business-owned social profile or owned website was captured. Research only; no outreach performed.
2026-06-16,Emu Park Pizza,"Emu Park Pizza Emu Park source-family pivot via phone exact-match, menu/order platforms, hospitality directories, and Queensland public search",https://www.emuparkonline.com.au/0-shops/,no_verified_social_found,Suppress repeated search-index checks until a stronger source family appears; use alternate hospitality leads with public owned social or website evidence.,Source-family pivot found only the Emu Park Online directory listing in this pass; no verified business-owned social profile or owned website was captured. Research only; no outreach performed.
2026-06-16,Kawana Rockhampton art gallery workshops market lane,Kawana Rockhampton gallery site:facebook.com; Kawana Rockhampton art gallery Facebook; Rockhampton gallery Facebook Kawana; Kawana Rockhampton art Instagram,https://en.wikipedia.org/wiki/Kawana%2C_Queensland_%28Rockhampton%29,no_verified_business_candidate_found,"Try broader Rockhampton gallery, maker, workshop, market, and arts directories before repeating Kawana-specific social search.",Search returned Kawana locality/background material rather than a verified business-owned Kawana/Rockhampton gallery or arts business social profile. Research only; no outreach performed.
2026-06-16,Kawana Rockhampton cleaning lane,Kawana Rockhampton cleaning site:facebook.com; Kawana Rockhampton cleaning Facebook; Rockhampton cleaning Kawana; Kawana Rockhampton cleaner Facebook,https://en.wikipedia.org/wiki/Kawana%2C_Queensland_%28Rockhampton%29,no_verified_business_candidate_found,Try named Rockhampton cleaning businesses from directories or map-style public listings before repeating Kawana-specific social search.,Public search returned no verified business-owned Kawana/Rockhampton cleaning social profile. Research only; no outreach performed.
2026-06-16,Kawana Rockhampton landscaping lane,Kawana Rockhampton landscaping site:facebook.com; Kawana Rockhampton landscaping Facebook; Rockhampton landscaping Kawana; Kawana Rockhampton lawn care Facebook,https://en.wikipedia.org/wiki/Kawana%2C_Queensland_%28Rockhampton%29,no_verified_business_candidate_found,"Try named Rockhampton landscaping, lawn care, or excavation businesses from directories or map-style public listings before repeating Kawana-specific social search.",Public search returned no verified business-owned Kawana/Rockhampton landscaping or lawn care social profile. Research only; no outreach performed.
2026-06-16,Kawana Rockhampton hair salon lane,Kawana Rockhampton hair salon site:facebook.com; Kawana Rockhampton hair salon Facebook; Rockhampton hair salon Kawana; Kawana Rockhampton hairdresser Facebook,https://www.facebook.com/search/pages/?q=Kawana%20Rockhampton%20hair%20salon,no_verified_business_candidate_found,"Try broader Rockhampton salon directories, named hairdresser sources, or Google Business Profile style public listings before repeating Kawana-specific social search.",Research-only pass returned no verified business-owned Kawana/Rockhampton hair salon or hairdresser public profile in the available search results. No intake row added.
2026-06-16,Yeppoon hair salon lane,Yeppoon hair salon site:facebook.com; Yeppoon hairdresser Facebook; Yeppoon beauty salon site:facebook.com; Yeppoon barber site:facebook.com,https://www.facebook.com/search/pages/?q=Yeppoon%20hair%20salon,no_verified_business_candidate_found,Try named Yeppoon salon and hairdresser sources from local directories or Google Business Profile style public listings before repeating generic Facebook search.,"Research-only pass returned no verified business-owned Yeppoon hair salon, beauty salon, or barber public profile in the available search results. No intake row added."
2026-06-16,Kawana Rockhampton cafe lane,Kawana Rockhampton cafe site:facebook.com; Kawana Rockhampton cafe Facebook; Rockhampton cafe Kawana; Kawana Rockhampton restaurant Facebook,https://www.facebook.com/search/pages/?q=Kawana%20Rockhampton%20cafe,no_verified_business_candidate_found,"Try named Rockhampton cafe, takeaway, and hospitality sources from local directories or map-style public listings before repeating Kawana-specific social search.",Research-only pass returned no verified business-owned Kawana/Rockhampton cafe or restaurant public profile in the available search results. No intake row added.
2026-06-16,Yeppoon cleaning Capricorn Enterprise lane,Capricorn Enterprise cleaning Yeppoon; Yeppoon cleaning Capricorn Enterprise; site:capricornenterprise.com.au Yeppoon cleaning; Yeppoon cleaning business directory,https://www.capricornenterprise.com.au/,no_verified_business_candidate_found,"Try named Yeppoon cleaning businesses from alternative local directories, map-style public listings, or direct owned websites before repeating Capricorn Enterprise search.",Research-only directory-style pass returned no verified business-owned Yeppoon cleaning candidate in the available public search results. No intake row added.
2026-06-17,Capricorn Coast gallery Capricorn Enterprise lane,Capricorn Enterprise gallery Capricorn Coast; Capricorn Coast gallery Capricorn Enterprise; site:capricornenterprise.com.au gallery Capricorn Coast; Capricorn Coast art gallery business,https://www.capricornenterprise.com.au/,no_verified_business_candidate_found,"Try named Capricorn Coast gallery or arts businesses from tourism, council, map-style, or direct owned sources before repeating Capricorn Enterprise search.",Research-only directory-style pass returned regional/background material rather than a verified business-owned Capricorn Coast gallery candidate in the available public search results. No intake row added.
2026-06-17,Capricorn Coast cafe Capricorn Enterprise lane,Capricorn Enterprise cafe Capricorn Coast; Capricorn Coast cafe Capricorn Enterprise; site:capricornenterprise.com.au cafe Capricorn Coast; Capricorn Coast cafe business directory,https://www.capricornenterprise.com.au/,no_verified_business_candidate_found,"Try named Capricorn Coast cafe and hospitality businesses from tourism, map-style, menu, or direct owned sources before repeating Capricorn Enterprise search.",Research-only directory-style pass returned no verified business-owned Capricorn Coast cafe candidate in the available public search results. No intake row added.
2026-06-17,Capricorn Coast hair salon Capricorn Enterprise lane,Capricorn Enterprise hair salon Capricorn Coast; Capricorn Coast hair salon Capricorn Enterprise; site:capricornenterprise.com.au hair salon Capricorn Coast; Capricorn Coast hair salon business directory,https://www.capricornenterprise.com.au/,no_verified_business_candidate_found,"Try named Capricorn Coast salon, beauty, or barber businesses from map-style, tourism, social, or direct owned sources before repeating Capricorn Enterprise search.",Research-only directory-style pass returned no verified business-owned Capricorn Coast hair salon candidate in the available public search results. No intake row added.
2026-06-17,Emu Park hair salon Emu Park Online lane,Emu Park Online hair salon Emu Park; Emu Park hair salon Emu Park Online; site:emuparkonline.com.au hair salon Emu Park; Emu Park hairdresser business directory,https://www.emuparkonline.com.au/0-shops/,no_verified_business_candidate_found,"Try named Emu Park salon or hairdresser businesses from map-style, direct owned, or social sources before repeating Emu Park Online search.",Research-only directory-style pass returned no verified business-owned Emu Park hair salon or hairdresser candidate in the available public search results. No intake row added.
2026-06-17,Kawana Rockhampton gallery business directory lane,Rockhampton business directory gallery Kawana Rockhampton; Rockhampton gallery Kawana business directory; Kawana Rockhampton gallery business; Rockhampton art gallery business directory,https://en.wikipedia.org/wiki/Rockhampton_Region,no_verified_business_candidate_found,"Try named Rockhampton gallery, maker, studio, or workshop businesses from map-style, council arts, tourism, or direct owned sources before repeating generic business-directory search.",Research-only directory-style pass returned regional/council background rather than a verified business-owned Kawana/Rockhampton gallery candidate. No intake row added.
2026-06-17,Kawana Rockhampton cleaning business directory lane,Rockhampton business directory cleaning Kawana Rockhampton; Rockhampton cleaning Kawana business directory; Kawana Rockhampton cleaning business; Rockhampton cleaning services Kawana,https://www.rockhamptonregion.qld.gov.au/,no_verified_business_candidate_found,"Use named cleaning businesses from map-style listings, direct owned websites, or verified social pages before repeating generic Rockhampton business-directory search.",Research-only directory-style pass returned no verified business-owned Kawana/Rockhampton cleaning candidate in the available public search results. No intake row added.
2026-06-17,Kawana Rockhampton landscaping official website lane,Kawana Rockhampton landscaping official website; Rockhampton landscaping official website; Kawana Rockhampton landscaping; Rockhampton landscaping website; Rockhampton landscaper website; landscaping Rockhampton QLD official website,https://en.wikipedia.org/wiki/Rockhampton,no_verified_business_candidate_found,Use named private landscaping businesses from map-style/local service results or verified social pages; exclude public attractions and council-owned garden pages from prospect intake.,Direct owned-website route surfaced public/regional background and attractions rather than a verified private business-owned Kawana/Rockhampton landscaping prospect. No intake row added.
2026-06-17,Kawana Rockhampton hair salon official website lane,Kawana Rockhampton hair salon official website; Rockhampton hair salon official website; Kawana Rockhampton hairdresser website; North Rockhampton hair salon website,https://en.wikipedia.org/wiki/Kawana%2C_Queensland_%28Rockhampton%29,no_verified_business_candidate_found,"Try named North Rockhampton or Rockhampton hair/beauty businesses from map-style public listings, direct owned websites, or verified social pages before repeating Kawana-specific wording.",Research-only direct owned-site route returned no verified business-owned Kawana/Rockhampton hair salon or hairdresser prospect in the available public search results. No intake row added.
2026-06-17,Yeppoon cleaning official website lane,Yeppoon cleaning official website; Yeppoon cleaning services website; Yeppoon bond cleaning website; Yeppoon carpet cleaning website,https://en.wikipedia.org/wiki/Yeppoon,no_verified_business_candidate_found,"Try named Yeppoon cleaning businesses from map-style public listings, verified social pages, or service directories before repeating generic official-website search.",Research-only direct owned-site route returned no verified business-owned Yeppoon cleaning prospect in the available public search results. No intake row added.
